player_id,player_name,player_url,team_id,team_name,table_source,nationality,position,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,nationality_189,position_189,age_189,gk_games,gk_games_starts,gk_minutes,minutes_90s_189,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_goals_against_189,gk_pens_allowed_189,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,goals_189,shots,shots_on_target,shots_per90,shots_on_target_per90,shots_free_kicks,pens_made_189,pens_att_189,xg_189,npxg_189,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_189,xg_assist_189,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_189,passes_189,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed_189,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,progressive_carries_189,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received_189,games_189,minutes_189,minutes_per_game,minutes_pct,games_starts_189,minutes_per_start,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,cards_yellow_189,cards_red_189,cards_yellow_red,fouls,fouled,offsides,crosses_189,interceptions_189,tackles_won_189,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,npxg_per_shot,take_ons_won_pct,take_ons_tackled_pct,plus_minus_wowy,xg_plus_minus_wowy,minutes_per_sub,gk_pens_save_pct
57b8b79c,Naomi Girma,https://fbref.com/en/players/57b8b79c/Naomi-Girma,a6a4e67d,Chelsea,stats_standard_189,us USA,DF,24.0,5,4,311,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,us USA,DF,24.0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.29,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,199.0,212.0,93.9,3426.0,1073.0,73.0,76.0,96.1,115.0,121.0,95.0,7.0,8.0,87.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,212.0,201.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,1.0,3.0,0.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,4.0,0.0,1.0,1.0,100.0,0.0,5.0,4.0,1.0,3.0,9.0,16.0,0.0,251.0,28.0,150.0,90.0,11.0,1.0,251.0,0.0,0.0,0.0,157.0,825.0,536.0,6.0,3.0,0.0,1.0,1.0,163.0,0.0,5,311,62.0,15.7,4,71.0,2,1,0,2.6,5.0,2.0,+3,+0.87,5.5,3.8,+1.7,+0.50,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,23.0,8.0,9.0,47.1,0.0,0.0,,10.9,0.17,,,-1.29,-0.96,28.0,
5ce5fb06,Maelys Mpomé,https://fbref.com/en/players/5ce5fb06/Maelys-Mpome,a6a4e67d,Chelsea,stats_standard_189,fr FRA,DF,21.0,5,2,174,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,8.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.16,0.13,0.16,fr FRA,DF,21.0,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,1.03,0.52,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,188.0,207.0,90.8,3481.0,1037.0,59.0,67.0,88.1,116.0,122.0,95.1,12.0,16.0,75.0,0.0,0.1,0.0,-0.1,1.0,11.0,0.0,0.0,17.0,207.0,205.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,2.0,1.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,1.0,4.0,4.0,100.0,0.0,2.0,2.0,0.0,2.0,8.0,3.0,0.0,225.0,9.0,95.0,120.0,11.0,5.0,225.0,1.0,1.0,0.0,174.0,952.0,533.0,8.0,1.0,0.0,2.0,0.0,185.0,1.0,5,174,35.0,8.8,2,66.0,0,3,10,3.0,5.0,1.0,+4,+2.07,4.4,1.3,+3.1,+1.62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,3.0,4.0,42.9,50.0,0.0,0.0,11.1,0.12,100.0,0.0,+0.13,+0.33,14.0,
c4ebeea2,Mia Fishel,https://fbref.com/en/players/c4ebeea2/Mia-Fishel,a6a4e67d,Chelsea,stats_standard_189,us USA,"FW,MF",23.0,4,1,128,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.9,2.0,3.0,5.0,6.0,0.7,0.0,0.7,0.7,0.7,0.78,0.6,1.38,0.78,1.38,us USA,"FW,MF",23.0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,3.0,5.63,2.11,0.0,0.0,0.0,1.1,1.1,-0.1,-0.1,25.0,36.0,69.4,300.0,80.0,16.0,21.0,76.2,7.0,12.0,58.3,0.0,0.0,,0.0,0.9,0.7,-0.9,4.0,1.0,3.0,0.0,5.0,36.0,36.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,6.0,4.22,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,64.0,3.0,10.0,16.0,40.0,13.0,64.0,8.0,3.0,5.0,36.0,148.0,69.0,3.0,2.0,1.0,5.0,3.0,42.0,6.0,4,128,32.0,6.5,1,55.0,0,3,2,2.5,4.0,1.0,+3,+2.11,4.4,1.2,+3.3,+2.30,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,5.0,4.0,55.6,37.5,0.13,0.33,11.4,0.14,37.5,62.5,+0.17,+1.05,24.0,
70bcb789,Ève Périsset,https://fbref.com/en/players/70bcb789/Eve-Perisset,a6a4e67d,Chelsea,stats_standard_189,fr FRA,"DF,MF",29.0,2,0,54,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,fr FRA,"DF,MF",29.0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,40.0,90.0,579.0,245.0,16.0,19.0,84.2,18.0,19.0,94.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,7.0,40.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,45.0,1.0,15.0,17.0,13.0,0.0,45.0,0.0,0.0,0.0,27.0,62.0,43.0,1.0,1.0,0.0,0.0,0.0,29.0,6.0,2,54,27.0,2.7,0,,0,2,9,3.0,6.0,0.0,+6,+10.00,1.8,0.2,+1.6,+2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,+8.27,+1.38,27.0,
daeee8a9,Alejandra Bernabe,https://fbref.com/en/players/daeee8a9/Alejandra-Bernabe,a6a4e67d,Chelsea,stats_standard_189,es ESP,DF,22.0,1,0,16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.94,0.53,1.47,0.94,1.47,es ESP,DF,22.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,16.88,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,9.0,13.0,69.2,119.0,28.0,7.0,9.0,77.8,2.0,3.0,66.7,0.0,0.0,,0.0,0.1,0.4,-0.1,1.0,1.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,11.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,16.0,5.0,17.0,0.0,0.0,0.0,14.0,49.0,23.0,1.0,0.0,0.0,0.0,2.0,15.0,7.0,1,16,16.0,0.8,0,,0,1,6,1.0,1.0,0.0,+1,+5.63,0.9,0.0,+0.9,+5.20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,18.8,0.06,,,+3.70,+3.91,16.0,
d1e9ab62,Lola Brown,https://fbref.com/en/players/d1e9ab62/Lola-Brown,a6a4e67d,Chelsea,stats_standard_189,eng ENG,FW,16.0,1,0,13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eng ENG,FW,16.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,38.0,7.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,2.0,6.0,3.0,3.0,1.0,12.0,0.0,0.0,0.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1,13,13.0,0.7,0,,0,1,4,3.0,0.0,0.0,0,0.0,0.4,0.0,+0.3,+2.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-1.97,+1.01,13.0,
dd638ca7,Julia Bartel,https://fbref.com/en/players/dd638ca7/Julia-Bartel,a6a4e67d,Chelsea,stats_standard_189,es ESP,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,es ESP,MF,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173b0cdc,Katie Cox,https://fbref.com/en/players/173b0cdc/Katie-Cox,a6a4e67d,Chelsea,stats_standard_189,eng ENG,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,GK,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075479ef,Vera Jones,https://fbref.com/en/players/075479ef/Vera-Jones,a6a4e67d,Chelsea,stats_standard_189,eng ENG,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,FW,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353cdd1,Femke Liefting,https://fbref.com/en/players/5353cdd1/Femke-Liefting,a6a4e67d,Chelsea,stats_standard_189,nl NED,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl NED,GK,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c48a42a,Zećira Mušović,https://fbref.com/en/players/4c48a42a/Zecira-Musovic,a6a4e67d,Chelsea,stats_standard_189,se SWE,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,se SWE,GK,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a6a05db,Chloe Sarwie,https://fbref.com/en/players/3a6a05db/Chloe-Sarwie,a6a4e67d,Chelsea,stats_standard_189,eng ENG,MF,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,MF,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c207731f,Rebecca Spencer,https://fbref.com/en/players/c207731f/Rebecca-Spencer,a6a4e67d,Chelsea,stats_standard_189,jm JAM,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,jm JAM,GK,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eb9f54a,Emily Fox,https://fbref.com/en/players/2eb9f54a/Emily-Fox,411b1108,Arsenal,stats_standard_189,us USA,DF,26.0,21,21,"1,736",19.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.9,2.7,51.0,134.0,104.0,0.05,0.1,0.16,0.05,0.16,0.04,0.1,0.14,0.04,0.14,us USA,DF,26.0,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,3.0,0.52,0.16,0.0,0.0,0.0,0.8,0.8,+0.2,+0.2,1151.0,1322.0,87.1,17070.0,5333.0,620.0,674.0,92.0,468.0,533.0,87.8,29.0,46.0,63.0,2.0,1.9,2.6,+0.1,16.0,89.0,32.0,7.0,134.0,1322.0,1117.0,202.0,16.0,3.0,1.0,43.0,186.0,0.0,0.0,0.0,0.0,1151.0,3.0,26.0,48.0,2.49,42.0,4.0,0.0,0.0,2.0,0.0,9.0,0.47,8.0,0.0,0.0,0.0,1.0,0.0,31.0,19.0,11.0,12.0,8.0,12.0,18.0,66.7,6.0,13.0,2.0,11.0,13.0,44.0,42.0,0.0,1506.0,42.0,341.0,635.0,536.0,24.0,1506.0,33.0,9.0,22.0,782.0,4385.0,2214.0,51.0,39.0,6.0,30.0,10.0,955.0,104.0,21,"1,736",83.0,87.7,21,83.0,12,0,1,2.29,53.0,21.0,+32,+1.66,42.3,17.1,+25.2,+1.31,0.0,0.0,0.0,4.0,24.0,1.0,43.0,13.0,19.0,0.0,0.0,0.0,98.0,22.0,17.0,56.4,30.0,0.1,0.33,18.4,0.08,27.3,66.7,+0.18,+0.49,,
59da315a,Mariona Caldentey,https://fbref.com/en/players/59da315a/Mariona-Caldentey,411b1108,Arsenal,stats_standard_189,es ESP,"MF,FW",28.0,21,20,"1,768",19.6,9.0,5.0,14.0,5.0,4.0,5.0,2.0,0.0,6.3,2.6,6.0,8.7,50.0,199.0,120.0,0.46,0.25,0.71,0.25,0.51,0.32,0.31,0.63,0.13,0.44,es ESP,"MF,FW",28.0,,,,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,28.0,14.0,1.43,0.71,1.0,4.0,5.0,6.3,2.6,+2.7,+2.4,1205.0,1429.0,84.3,18145.0,5836.0,688.0,769.0,89.5,412.0,457.0,90.2,68.0,99.0,68.7,5.0,6.0,6.9,-1.0,43.0,142.0,65.0,5.0,199.0,1429.0,1381.0,39.0,18.0,5.0,5.0,30.0,17.0,3.0,1.0,1.0,0.0,1205.0,9.0,47.0,104.0,5.29,88.0,0.0,8.0,3.0,1.0,4.0,11.0,0.56,8.0,0.0,1.0,1.0,0.0,1.0,74.0,54.0,12.0,38.0,24.0,28.0,59.0,47.5,31.0,36.0,1.0,35.0,27.0,101.0,7.0,1.0,1696.0,11.0,200.0,757.0,766.0,88.0,1691.0,50.0,32.0,18.0,949.0,4862.0,2296.0,50.0,52.0,17.0,43.0,48.0,1225.0,120.0,21,"1,768",84.0,89.3,20,87.0,12,1,0,2.14,54.0,26.0,+28,+1.43,42.7,19.4,+23.3,+1.19,2.0,0.0,0.0,15.0,18.0,2.0,30.0,27.0,54.0,0.0,0.0,0.0,133.0,4.0,8.0,33.3,50.0,0.18,0.36,19.5,0.09,64.0,36.0,-1.97,-0.56,33.0,
cb3a3ff4,Katie McCabe,https://fbref.com/en/players/cb3a3ff4/Katie-McCabe,411b1108,Arsenal,stats_standard_189,ie IRL,DF,28.0,20,20,"1,665",18.5,1.0,5.0,6.0,1.0,0.0,0.0,6.0,1.0,0.8,0.8,7.3,8.1,37.0,141.0,117.0,0.05,0.27,0.32,0.05,0.32,0.04,0.4,0.44,0.04,0.44,ie IRL,DF,28.0,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,9.0,0.92,0.49,4.0,0.0,0.0,0.8,0.8,+0.2,+0.2,1049.0,1343.0,78.1,18210.0,7627.0,491.0,541.0,90.8,435.0,536.0,81.2,102.0,206.0,49.5,5.0,7.3,5.4,-2.3,51.0,110.0,45.0,13.0,141.0,1343.0,1050.0,284.0,37.0,5.0,3.0,129.0,183.0,64.0,46.0,4.0,0.0,1049.0,9.0,17.0,94.0,5.08,56.0,29.0,5.0,3.0,1.0,0.0,12.0,0.65,9.0,3.0,0.0,0.0,0.0,0.0,35.0,21.0,11.0,18.0,6.0,18.0,34.0,52.9,16.0,28.0,4.0,24.0,20.0,55.0,36.0,3.0,1541.0,41.0,319.0,622.0,613.0,30.0,1541.0,30.0,19.0,10.0,778.0,3457.0,1790.0,37.0,26.0,9.0,22.0,16.0,920.0,117.0,20,"1,665",83.0,84.1,20,83.0,12,0,0,2.1,52.0,22.0,+30,+1.62,42.6,16.1,+26.5,+1.43,6.0,1.0,1.0,25.0,14.0,1.0,129.0,20.0,21.0,0.0,1.0,0.0,87.0,12.0,10.0,54.5,52.9,0.06,0.11,21.6,0.05,63.3,33.3,-0.09,+1.17,,
043d38be,Alessia Russo,https://fbref.com/en/players/043d38be/Alessia-Russo,411b1108,Arsenal,stats_standard_189,eng ENG,FW,25.0,21,19,"1,683",18.7,12.0,2.0,14.0,11.0,1.0,1.0,0.0,0.0,9.5,8.7,2.7,11.5,50.0,47.0,137.0,0.64,0.11,0.75,0.59,0.7,0.51,0.15,0.65,0.47,0.61,eng ENG,FW,25.0,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,72.0,31.0,3.85,1.66,0.0,1.0,1.0,9.5,8.7,+2.5,+2.3,416.0,533.0,78.0,6040.0,857.0,251.0,292.0,86.0,129.0,164.0,78.7,20.0,31.0,64.5,2.0,2.7,2.8,-0.7,16.0,22.0,13.0,2.0,47.0,533.0,500.0,26.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,416.0,7.0,14.0,48.0,2.57,32.0,0.0,4.0,6.0,5.0,1.0,6.0,0.32,3.0,0.0,1.0,1.0,1.0,0.0,11.0,8.0,1.0,5.0,5.0,1.0,8.0,12.5,7.0,18.0,2.0,16.0,5.0,16.0,8.0,0.0,759.0,10.0,39.0,277.0,457.0,149.0,758.0,47.0,30.0,13.0,462.0,2635.0,1089.0,50.0,21.0,23.0,60.0,44.0,544.0,137.0,21,"1,683",80.0,85.0,19,85.0,15,2,0,2.14,53.0,20.0,+33,+1.76,40.5,18.0,+22.6,+1.21,0.0,0.0,0.0,13.0,18.0,26.0,32.0,5.0,8.0,1.0,0.0,0.0,54.0,28.0,39.0,41.8,43.1,0.15,0.35,13.5,0.12,63.8,27.7,+0.86,-0.26,37.0,
fb583d6d,Frida Maanum,https://fbref.com/en/players/fb583d6d/Frida-Maanum,411b1108,Arsenal,stats_standard_189,no NOR,"MF,FW",25.0,22,19,"1,301",14.5,7.0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,6.1,6.1,2.2,8.3,18.0,75.0,146.0,0.48,0.14,0.62,0.48,0.62,0.42,0.15,0.58,0.42,0.58,no NOR,"MF,FW",25.0,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,57.0,19.0,3.94,1.31,0.0,0.0,0.0,6.1,6.1,+0.9,+0.9,423.0,557.0,75.9,5984.0,1561.0,250.0,298.0,83.9,135.0,168.0,80.4,19.0,36.0,52.8,2.0,2.2,2.8,-0.2,18.0,37.0,23.0,2.0,75.0,557.0,524.0,18.0,5.0,2.0,0.0,23.0,1.0,11.0,7.0,0.0,0.0,423.0,15.0,15.0,52.0,3.6,37.0,1.0,4.0,9.0,1.0,0.0,10.0,0.69,8.0,0.0,1.0,1.0,0.0,0.0,15.0,13.0,2.0,8.0,5.0,5.0,15.0,33.3,10.0,18.0,0.0,18.0,7.0,22.0,4.0,0.0,735.0,3.0,41.0,241.0,457.0,98.0,735.0,27.0,10.0,17.0,428.0,1568.0,664.0,18.0,17.0,9.0,34.0,23.0,577.0,146.0,22,"1,301",59.0,65.7,19,64.0,4,3,0,2.18,36.0,15.0,+21,+1.45,29.4,11.5,+17.9,+1.24,1.0,0.0,0.0,8.0,6.0,5.0,23.0,7.0,13.0,0.0,0.0,0.0,52.0,7.0,11.0,38.9,33.3,0.12,0.37,16.6,0.11,37.0,63.0,-0.54,-0.02,27.0,
9ef5bf48,Steph Catley,https://fbref.com/en/players/9ef5bf48/Steph-Catley,411b1108,Arsenal,stats_standard_189,au AUS,DF,30.0,19,18,"1,579",17.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.1,21.0,92.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,au AUS,DF,30.0,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.28,0.0,0.0,0.0,0.0,0.5,0.5,-0.5,-0.5,1118.0,1253.0,89.2,17863.0,6852.0,559.0,592.0,94.4,504.0,543.0,92.8,39.0,75.0,52.0,0.0,0.6,0.8,-0.6,8.0,100.0,9.0,6.0,92.0,1253.0,1183.0,65.0,19.0,0.0,2.0,18.0,25.0,3.0,3.0,0.0,0.0,1118.0,5.0,20.0,21.0,1.2,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,7.0,2.0,6.0,12.0,50.0,6.0,13.0,8.0,5.0,9.0,21.0,67.0,0.0,1389.0,85.0,549.0,690.0,156.0,23.0,1389.0,3.0,0.0,3.0,873.0,4275.0,2226.0,21.0,14.0,1.0,10.0,4.0,1026.0,29.0,19,"1,579",83.0,79.7,18,87.0,15,1,1,2.32,55.0,22.0,+33,+1.88,39.1,16.8,+22.3,+1.27,2.0,0.0,0.0,7.0,7.0,1.0,18.0,9.0,5.0,0.0,1.0,0.0,74.0,17.0,14.0,54.8,0.0,0.0,,8.5,0.09,0.0,100.0,+1.21,+0.12,14.0,
